node_id,diagnostico,degree,betweenness,eigenvector
419,Trastorno límite de personalidad,0.05444126074498567,8.991551721763861e-05,0.014931893372899099
420,Trastorno de personalidad histriónica,0.021203438395415473,1.2486527693804054e-05,0.003464460609051483
421,Trastorno de personalidad obsesivo-compulsivo,0.016045845272206302,2.847804561744784e-06,0.0036098886482042697
422,Trastorno de personalidad evitativa,0.004584527220630372,0.0,0.0002444470881447516
423,Trastorno de personalidad dependiente,0.004584527220630372,0.0,0.0002444470881447516
424,Trastorno de personalidad narcisista,0.009169054441260744,0.0,0.00115841465822519
425,Otros tipos de trastornos específicos de personalidad,0.10429799426934097,0.00016399781480549603,0.02478541021958312
426,"Trastorno de personalidad, no especificado",0.10487106017191976,0.00011001679265854759,0.03405896418841285
427,Ludopatía,0.0057306590257879654,0.0,0.0015968847198392102
428,"Trastorno de identidad sexual, no especificado",0.008022922636103151,0.0,0.0014877840680755589
429,Otros trastornos específicos de personalidad y comportamiento del adulto,0.005157593123209169,0.0,0.0002538068530944229
430,Discapacidad intelectual leve,0.06246418338108882,6.889496420528727e-06,0.0258868046192437
431,Discapacidad intelectual moderada,0.04699140401146131,9.438437976068429e-06,0.012494217415284609
432,Discapacidad intelectual grave,0.005157593123209169,0.0,0.0005038714387572731
433,Discapacidad intelectual no especificada,0.08424068767908309,4.985379183612668e-05,0.023966539028084603
434,Trastorno específico del desarrollo de la función motora,0.0057306590257879654,0.0,0.0012980480884763686
435,Trastorno autista,0.023495702005730656,0.0,0.001779218675902868
436,Síndrome de Asperger,0.0057306590257879654,0.0,0.0018556099388900948
437,"Trastorno por déficit de atención con hiperactividad, tipo no especificado",0.002292263610315186,0.0,0.0002182946700784762
438,"Trastorno de conducta, no especificado",0.028653295128939826,3.362600001752495e-06,0.002362613913006783
439,Trastorno de Tourette,0.003438395415472779,0.0,0.00034920670000151017
440,Enfermedad de Parkinson,0.08710601719197707,2.8174488427899225e-05,0.014683064642904352
441,Síndrome neuroléptico maligno,0.020630372492836675,0.0,0.004101962602240069
442,Parkinsonismo inducido por neurolépticos,0.02464183381088825,0.0,0.0058600050040212275
443,Parkinsonismo secundario inducido por otros fármacos,0.029226361031518624,1.1391218246979137e-05,0.003684919428271634
444,Discinesia subaguda inducida por fármacos,0.006876790830945558,0.0,0.0016732232949622143
445,Distonía aguda inducida por fármacos,0.001146131805157593,0.0,0.0003855659891770373
446,Otras distonías,0.0040114613180515755,0.0,0.0008023430960642333
447,"Distonía, no especificada",0.0017191977077363895,0.0,5.649169875421199e-05
448,Temblor esencial,0.0326647564469914,7.886228017139402e-06,0.005361244252876254
449,Temblor inducido por fármacos,0.0057306590257879654,0.0,0.0010440190589215731
450,Acatisia inducida por fármacos,0.002292263610315186,0.0,9.303107579698753e-05
451,Otros trastornos del movimiento inducidos por fármacos,0.0017191977077363895,0.0,5.649169875421199e-05
452,Síndrome de piernas inquietas,0.03896848137535816,0.0,0.0027670949327202768
453,Otros trastornos extrapiramidales y del movimiento especificados,0.008022922636103151,0.0,0.0014351790191237082
454,"Trastorno extrapiramidal y del movimiento, no especificado",0.011461318051575931,0.0,0.0015807978586601663
455,Enfermedad de Alzheimer de comienzo tardío,0.0074498567335243545,0.0,0.00045099787659357287
456,"Enfermedad de Alzheimer, no especificada",0.07908309455587392,2.6944612391892958e-05,0.009832153771512591
457,Otro trastorno neurocognitivo frontotemporal,0.0074498567335243545,0.0,0.0004079768426274886
458,Trastorno neurocognitivo por cuerpos de Lewy,0.010888252148997133,0.0,0.0015136746148762493
459,Deterioro cognitivo leve de etiología incierta o desconocida,0.1146131805157593,0.00014441133480459474,0.02329379350736972
460,Otras enfermedades degenerativas especificadas del sistema nervioso,0.015472779369627506,0.0,0.001128646730427875
461,"Enfermedad degenerativa del sistema nervioso, no especificada",0.02808022922636103,1.8620260596023587e-06,0.003165449887580207
462,Esclerosis múltiple,0.023495702005730656,6.571856680949502e-07,0.003231998458135826
463,Desmielinización central del cuerpo calloso,0.0040114613180515755,0.0,0.0007958231993110713
464,"Epilepsia (focal) (parcial) sintomática relacionada con la localización y síndromes epilépticos con crisis parciales simples, no intratable, con estado de mal epiléptico",0.016045845272206302,0.0,0.0020675536733968714
465,"Epilepsia (focal) (parcial) sintomática relacionada con la localización y síndromes epilépticos con crisis parciales simples, no intratable, sin estado de mal epiléptico",0.012607449856733524,0.0,0.0018275589862671322
466,"Epilepsia (focal) (parcial) sintomática relacionada con la localización y síndromes epilépticos con crisis parciales complejas, no intratable, con estado de mal epiléptico",0.005157593123209169,0.0,0.0013220009865333154
467,"Epilepsia y síndromes epilépticos generalizados idiopáticos, no intratables, con estado de mal epiléptico",0.006303724928366762,0.0,0.0008087993599977413
468,"Epilepsia y síndromes epilépticos generalizados idiopáticos, no intratables, sin estado de mal epiléptico",0.04641833810888252,1.3318962873390988e-05,0.007970560587842599
469,"Epilepsia y otros síndromes epilépticos generalizados, no intratables, sin estado de mal epiléptico",0.02636103151862464,0.0,0.0028178006005221763
470,"Epilepsia, no especificada, no intratable, con estado de mal epiléptico",0.12034383954154727,0.00011525557239392313,0.026157410939996205
471,"Epilepsia, no especificada, no intratable, sin estado de mal epiléptico",0.1008595988538682,0.00012079179265570266,0.017170032680880645
472,"Cefalea tensional, no especificada, no intratable",0.010888252148997133,0.0,0.0013392457919357628
473,"Cefalea tensional crónica, no intratable",0.0017191977077363895,0.0,5.606958504406016e-05
474,Otros accidentes isquémicos transitorios y síndromes afines,0.012034383954154727,0.0,0.0013294956466078996
475,"Insomnio, no especificado",0.01948424068767908,0.0,0.001824874413150781
476,"Hipersomnia, no especificada",0.01318051575931232,0.0,0.0014218412317046536
477,"Apnea del sueño, no especificada",0.0074498567335243545,0.0,0.0011979081669321798
478,Apnea obstructiva del sueño (del adulto) (pediátrica),0.12320916905444125,5.548926380233393e-05,0.024618147334149215
479,Paralisis del sueño aislada recurrente,0.005157593123209169,0.0,0.0002538068530944229
480,Otros trastornos del sueño,0.023495702005730656,0.0,0.002369859830554652
481,Parálisis de Bell,0.022349570200573064,6.571856680949502e-07,0.002806571733067004
482,Otros trastornos del nervio facial,0.004584527220630372,0.0,0.0006066813971242689
483,"Síndrome del túnel carpiano, extremidad superior no especificada",0.0057306590257879654,0.0,0.0007159305777870373
484,"Síndrome del túnel carpiano, extremidad superior izquierda",0.014326647564469913,0.0,0.00040335132318111846
485,"Síndrome del túnel carpiano, ambas extremidades superiores",0.003438395415472779,0.0,0.00017166473282142754
486,"Otras lesiones del nervio mediano, extremidad superior no especificada",0.002292263610315186,0.0,0.0008265007019407789
487,"Lesión de nervio cubital, extremidad superior no especificada",0.01948424068767908,0.0,0.0022997100955984328
488,"Lesión de nervio cubital, extremidad superior izquierda",0.008595988538681949,0.0,0.001606731328247968
489,"Neuropatía hereditaria e idiopática, no especificada",0.009169054441260744,0.0,0.0009868407285158424
490,Parálisis cerebral espástica dipléjica,0.001146131805157593,0.0,8.122602276577673e-05
491,"Parálisis cerebral, no especificada",0.0028653295128939827,0.0,0.0005639516297826022
492,Hemiplejia no especificada que afecta a lado no especificado,0.020057306590257878,0.0,0.0019078503016866264
493,Hemiplejia no especificada que afecta a lado derecho dominante,0.01833810888252149,8.762475574599336e-07,0.002841971644826489
494,Hemiplejia no especificada que afecta a lado derecho no dominante,0.0326647564469914,1.4019960919358937e-06,0.004046105104811916
495,Hemiplejia no especificada que afecta a lado izquierdo no dominante,0.00974212034383954,0.0,0.0014989121493052422
496,"Paraplejia, no especificada",0.0492836676217765,2.650648861316299e-05,0.006642240520975079
497,Paraplejia completa,0.014899713467048709,0.0,0.0014774425820596375
498,"Tetraplejia, no especificada",0.020057306590257878,0.0,0.0027210463367472034
499,Síndrome de Brown-Séquard,0.0028653295128939827,0.0,0.00034714691840107833
500,Dolor (agudo) (crónico) relacionado con neoplasia,0.02521489971346705,0.0011154083751741541,0.0029076452495697246
501,Hidrocefalia obstructiva,0.05501432664756446,3.3242641711136225e-06,0.006139840829962624
502,Hidrocefalia normotensiva (idiopática),0.020057306590257878,0.0,0.001645074349386132
503,"Hidrocefalia, no especificada",0.034383954154727794,4.107410425593439e-07,0.0036044731397366914
504,Encefalopatía tóxica,0.006876790830945558,0.0,0.000500456522064702
505,Quistes cerebrales,0.00974212034383954,0.0,0.0017665844473317958
506,"Lesión cerebral anóxica, no clasificada bajo otro concepto",0.021203438395415473,4.764596093688388e-06,0.0032388616825592036
507,Hipertensión intracraneal benigna,0.026934097421203437,0.0,0.0030439587271107534
508,"Encefalopatía, no especificada",0.04297994269340974,2.117598263861506e-06,0.008599738767153154
509,Encefalopatía metabólica,0.053868194842406875,2.943338305184734e-05,0.007210128654645721
510,Otros tipos de encefalopatía,0.02636103151862464,8.762475574599336e-07,0.002239044610440481
511,Compresión del cerebro,0.0040114613180515755,0.0,3.547219079827665e-05
512,Edema cerebral,0.010315186246418338,2.190618893649834e-07,0.002002231045094106
513,Esclerosis temporal,0.012607449856733524,0.0,0.0012409022651674686
514,Otros trastornos especificados del cerebro,0.012034383954154727,6.571856680949502e-07,0.0014011446924438566
515,Otros trastornos del cerebro en enfermedades clasificadas bajo otro concepto,0.0074498567335243545,0.0,0.0012201405520726992
516,Siringomielia y siringobulbia,0.0040114613180515755,0.0,4.043134571922243e-05
517,Infarto agudo de médula espinal (embólico) (no embólico),0.005157593123209169,0.0,0.0007161735877081875
518,"Enfermedades de la médula espinal, no especificadas",0.017191977077363897,0.0,0.0007994551518387571
519,Fuga de líquido cefalorraquídeo,0.023495702005730656,1.6429641702373755e-07,0.002697627031511423
520,Otra reacción a punción espinal y lumbar,0.0040114613180515755,0.0,0.00017867056865276525
521,Mielopatía en enfermedades clasificadas bajo otro concepto,0.008595988538681949,0.0,0.001148996810021657
522,"Otros trastornos especificados de córnea, ojo no especificado ",0.00974212034383954,0.0,0.0006263925228880791
523,Iridociclitis no especificada,0.00974212034383954,0.0,0.00046941147860642905
524,"Catarata senil, no especificada",0.014326647564469913,4.381237787299668e-07,0.0034542800442798555
525,"Catarata no especificada infantil y juvenil, ojo no especificado ",0.0040114613180515755,0.0,0.0012515419545305012
526,Catarata no especificada,0.021776504297994267,4.600299676664651e-07,0.005437710775558962
527,"Desprendimiento de retina seroso, ojo no especificado ",0.008022922636103151,0.0,0.0005254636627640719
528,Retinopatía de fondo no especificada,0.008022922636103151,0.0,0.0012418073777352985
529,"Retinopatía hipertensiva, ojo no especificado ",0.012034383954154727,0.0,0.002112931028393656
530,Distrofia retiniana hereditaria no especificada,0.005157593123209169,0.0,0.0009077034089917471
531,Distrofia retiniana pigmentaria,0.005157593123209169,0.0,0.0009077034089917471
532,"Hipertensión ocular, ojo no especificado",0.0057306590257879654,0.0,0.0010366290939109082
533,Glaucoma no especificado,0.055587392550143264,4.432352228151497e-06,0.010819048501112394
534,"Hemorragia de vítreo, bilateral ",0.0057306590257879654,0.0,0.0009276657015069224
535,"Endoftalmitis purulenta no especificada, ojo no especificado ",0.0074498567335243545,0.0,0.0006436220601978729
536,"Panuveítis, bilateral ",0.005157593123209169,0.0,0.00032890887006450193
537,"Miopía degenerativa, ojo no especificado ",0.0057306590257879654,0.0,0.0010366290939109082
538,"Miopía degenerativa, bilateral ",0.004584527220630372,0.0,0.0004512380286012995
539,"Parálisis del tercer nervio craneal [oculomotor], ojo no especificado ",0.005157593123209169,0.0,0.0009719010974602138
540,Estrabismo paralítico no especificado,0.01318051575931232,0.0,0.0014218412317046536
541,"Oftalmoplejia internuclear, ojo no especificado ",0.01318051575931232,0.0,0.0014218412317046536
542,Otros trastornos especificados del movimiento binocular,0.0040114613180515755,0.0,0.0012548113246360446
543,Diplopía,0.005157593123209169,0.0,0.0009719010974602138
544,"Defectos de campos homónimos bilaterales, lado izquierdo ",0.0040114613180515755,0.0,0.0005717519486510412
545,Defectos de campos heterónimos bilaterales,0.0028653295128939827,0.0,0.0006898611697246253
546,"Ceguera, ambos ojos",0.030945558739255013,3.1763973957922597e-06,0.0031126902140138847
547,"Ceguera, un ojo, baja visión en el otro ojo, ojo no especificado",0.016045845272206302,0.0,0.0019316047734924116
548,"Ceguera, un ojo, ojo no especificado",0.0057306590257879654,0.0,0.0010366290939109082
549,"Ceguera, ojo derecho, visión normal en ojo izquierdo",0.0057306590257879654,0.0,0.0010366290939109082
550,"Pérdida de visión sin calificar, un ojo, no especificado",0.009169054441260744,0.0,0.0012657587038528615
551,"Pérdida de visión sin calificar, ojo izquierdo, visión normal en ojo derecho",0.005157593123209169,0.0,0.00032890887006450193
552,"Dolor ocular, ojo derecho ",0.0057306590257879654,0.0,0.0010366290939109082
553,"Trastorno no especificado de la función vestibular, oído no especificado",0.003438395415472779,0.0,0.00031248266738170827
554,"Trastorno no especificado de la función vestibular, bilateral",0.014326647564469913,0.0,0.0017400372184531291
555,Pérdida auditiva neurosensorial no especificada,0.016045845272206302,0.0,0.0019655870698796927
556,"Hipoacusia mixta, conductiva y neurosensorial, no especificada",0.005157593123209169,0.0,0.0007144741346426652
557,"Presbiacusia, bilateral",0.002292263610315186,0.0,0.00020417812520428589
558,"Sordomudez, no clasificada bajo otro concepto",0.008595988538681949,0.0,0.001606731328247968
559,"Pérdida de audición no especificada, oído no especificado",0.0991404011461318,0.00010681770670992825,0.019271451538535787
560,"Pérdida de audición no especificada, bilateral",0.010888252148997133,0.0,0.0011633644487747722
561,Estenosis mitral reumática,0.045845272206303724,1.911812852639855e-06,0.003626574811771083
562,Insuficiencia mitral reumática,0.038395415472779366,0.0,0.0027063155522006523
563,Estenosis mitral reumática con insuficiencia ,0.0492836676217765,1.911812852639855e-06,0.004053161847546794
564,Insuficiencia aórtica reumática,0.008022922636103151,0.0,0.00020505069463831293
565,Insuficiencia tricuspídea reumática,0.06876790830945559,1.4470318024378117e-05,0.007082366108706068
566,Trastornos reumáticos tanto de la válvula mitral como de la aórtica,0.04756446991404011,3.9389012799280675e-06,0.0036776086895978903
567,Trastornos reumáticos tanto de la válvula mitral como de la tricúspide,0.03381088825214899,2.229737088179295e-06,0.002128303784586285
568,Otras enfermedades reumáticas valvulares múltiples,0.011461318051575931,0.0,0.001283357495530817
569,Insuficiencia cardiaca reumática,0.04527220630372492,1.168330076613245e-06,0.003986552947463772
570,Hipertensión esencial (primaria),0.4234957020057306,0.061584614815659904,0.15957275202695273
571,Enfermedad cardíaca hipertensiva con insuficiencia cardiaca,0.12320916905444125,9.167784203272229e-05,0.018526902610013166
572,Enfermedad cardiaca hipertensiva sin insuficiencia cardiaca,0.07507163323782234,6.723583118131108e-05,0.01066635024339483
573,Enfermedad renal crónica hipertensiva con enfermedad renal crónica en estadio 5 o con enfermedad renal en estadio terminal,0.04813753581661891,3.3644163990369398e-06,0.007724987114669643
574,Enfermedad renal crónica hipertensiva con enfermedad renal crónica en estadio 1 a 4 o con enfermedad renal crónica no especificada,0.1518624641833811,0.0011578121278346038,0.022854373037330507
575,Enfermedad cardiaca y renal crónica hipertensiva con insuficiencia cardiaca y enfermedad renal crónica estadios 1 a 4 o enfermedad renal crónica no especificada,0.07564469914040114,1.9606892586046655e-05,0.007989001886617917
576,"Enfermedad cardiaca y renal crónica hipertensiva sin insuficiencia cardiaca, con enfermedad renal crónica en estadio 1 a 4 o enfermedad renal crónica no especificada",0.05100286532951289,2.667259048531886e-06,0.0077979328610578505
577,Enfermedad cardiaca y renal crónica hipertensiva con insuficiencia cardiaca y con enfermedad renal crónica en estadio 5 o con enfermedad renal en estadio terminal,0.008022922636103151,0.0,0.0010369183170215856
578,"Crisis hipertensiva, no especificada",0.006876790830945558,0.0,0.0010174893610237355
579,Angina inestable,0.016045845272206302,4.928892510712127e-07,0.0023712464107464248
580,"Angina de pecho, no especificada",0.011461318051575931,0.0,0.001876361518380936
581,Infarto agudo de miocardio con elevación de ST (IAMCEST) (IMEST) (STEMI) con implicación de arteria coronaria descendente anterior,0.004584527220630372,0.0,0.000348608489673401
582,Infarto agudo de miocardio con elevación de ST (IAMCEST) (IMEST) (STEMI) con implicación de otra arteria coronaria de la cara anterior,0.00974212034383954,0.0,0.0027692039453299333
583,Infarto agudo de miocardio con elevación de ST (IAMCEST) (IMEST) (STEMI) con implicación de arteria coronaria derecha,0.006876790830945558,0.0,0.0012732153966471102
584,Infarto agudo de miocardio con elevación de ST (IAMCEST) (IMEST) (STEMI) con implicación de otra arteria coronaria de cara inferior,0.006303724928366762,0.0,0.0009183440233805325
585,Infarto agudo de miocardio con elevación de ST (IAMCEST) (IMEST) (STEMI) de localización no especificada,0.008022922636103151,0.0,0.0008946475413869745
586,Infarto agudo de miocardio sin elevación de ST (IAMSEST) (IMNEST) (NSTEMI) ,0.011461318051575931,0.0,0.0017735817696446163
587,Infarto agudo de miocardio subsiguiente con elevación de ST (IAMCEST) (IMEST) (STEMI) de localización no especificada,0.0074498567335243545,0.0,0.0009256023907599984
588,Síndrome de Dressler,0.010888252148997133,3.943114008569701e-06,0.001329494497271132
589,Enfermedad cardiaca aterosclerótica de arteria coronaria nativa sin angina de pecho,0.04756446991404011,0.001129417382999045,0.012134829611059663
590,Enfermedad cardiaca aterosclerótica de arteria coronaria nativa con angina de pecho inestable,0.0057306590257879654,0.0,0.0013243601187726012
591,Infarto de miocardio antiguo,0.059598853868194836,0.0011536237217738756,0.006634152609135169
592,Aneurisma de corazón,0.008022922636103151,0.0,0.0008946475413869745
593,Aneurisma de arteria coronaria,0.004584527220630372,0.0,0.0005355139522491527
594,Miocardiopatía isquémica,0.05730659025787965,1.5871033884493045e-05,0.009994276354809645
595,Oclusión total crónica de arteria coronaria,0.010315186246418338,0.0,0.0014616635948025438
596,Aterosclerosis coronaria debida a lesión coronaria calcificada,0.004584527220630372,0.0,0.000348608489673401
597,"Enfermedad isquémica crónica cardiaca, no especificada",0.06074498567335243,9.605603060690995e-06,0.00587537330159893
598,Embolia pulmonar séptica sin cor pulmonale agudo,0.006876790830945558,0.0,0.00019012138606687797
599,Otra embolia pulmonar sin cor pulmonale agudo,0.08710601719197707,8.761067319596278e-05,0.015683938738925582
600,Hipertensión pulmonar primaria,0.004584527220630372,0.0,0.0006259835232468494
601,Otra hipertensión pulmonar secundaria,0.1151862464183381,0.00021055264619773966,0.020023190043458716
602,Cor pulmonale (crónico),0.07220630372492837,2.2032955594770483e-05,0.01270959132604022
603,"Pericarditis aguda, no especificada",0.013753581661891116,0.0,0.0019508499560683334
604,Derrame pericárdico (no inflamatorio),0.008595988538681949,1.6429641702373755e-06,0.000719557367833119
605,Taponamiento cardiaco,0.01833810888252149,0.0,0.002248755060363515
606,"Enfermedades del pericardio, no especificadas",0.008022922636103151,0.0,0.0008946475413869745
607,Endocarditis infecciosa aguda y subaguda,0.008595988538681949,0.0,0.0006935179024186364
608,Insuficiencia (de la válvula) mitral no reumática,0.10487106017191976,0.00013015483920231433,0.017483483860435453
609,Prolapso (de la válvula) mitral no reumático,0.006303724928366762,0.0,0.0007274921280603339
610,Estenosis (de la válvula) aórtica no reumática,0.06475644699140401,1.8302620856444366e-05,0.008873035618594824
611,Estenosis con insuficiencia (de la válvula) aórtica no reumática,0.006303724928366762,0.0,0.0001796165660179994
612,Otros trastornos de válvula aórtica no reumáticos,0.002292263610315186,0.0,0.00011581518240213798
613,Estenosis (de la válvula) tricuspídea no reumática,0.005157593123209169,0.0,0.0008754025260904518
614,Miocardiopatía dilatada,0.029799426934097418,8.762475574599336e-07,0.003752738106393141
615,Miocardiopatía hipertrófica obstructiva,0.012607449856733524,0.0,0.0012494949866498472
616,Fibroelastosis endocárdica,0.0017191977077363895,0.0,4.22828998911374e-05
617,Otras miocardiopatías restrictivas,0.02750716332378223,3.285928340474751e-07,0.005065784216128046
618,"Bloqueo auriculoventricular, primer grado",0.00974212034383954,0.0,0.0007746275296363924
619,"Bloqueo auriculoventricular, completo",0.018911174785100286,0.0,0.002312882877232108
620,Bloqueo auriculoventricular no especificado,0.010888252148997133,0.0,0.0013392457919357628
621,Bloqueo fascicular anterior izquierdo,0.030372492836676215,2.628742672379801e-07,0.0033384172771378376
622,"Bloqueo de rama izquierda, no especificado",0.004584527220630372,0.0,0.0002314522720783658
623,Bloqueo de rama derecha no especificado,0.038395415472779366,1.5750549845342305e-05,0.004814766356740337
624,Parada cardiaca debida a otra afección subyacente,0.013753581661891116,3.285928340474751e-07,0.0027814692610951507
625,"Paro cardiaco, causa no especificada",0.053295128939828074,4.1950351813394325e-06,0.011477343194427291
626,Taquicardia supraventricular,0.010315186246418338,3.285928340474751e-07,0.0018092597271109924
627,Taquicardia ventricular,0.021776504297994267,6.571856680949502e-07,0.0024893396708359603
628,"Taquicardia paroxística, no especificada",0.020057306590257878,0.0,0.001645074349386132
629,Fibrilación paroxística auricular,0.061891117478510026,3.8216911327502545e-05,0.004833257742598648
630,Fibrilación auricular crónica,0.0979942693409742,4.450581306802226e-05,0.010059873252381465
631,Fibrilación auricular no especificada,0.20343839541547276,0.0005490295100189686,0.04823977895832579
632,Flutter auricular no especificado,0.053295128939828074,4.6002996766646506e-06,0.004658884193832727
633,Otros tipos de despolarización prematura,0.010888252148997133,0.0,0.00047646846992067894
634,Síndrome del seno enfermo,0.006876790830945558,0.0,0.00036544673786776034
635,Otras arritmias cardiacas especificadas,0.07851002865329512,2.6974932424073858e-05,0.011439189206210327
636,"Arritmia cardiaca, no especificada",0.008595988538681949,0.0,0.0018428134624106436
637,"Insuficiencia ventricular izquierda, no especificada",0.06017191977077364,6.167872417445246e-06,0.007810072673500758
638,"Insuficiencia cardiaca sistólica (congestiva), no especificada",0.052148997134670486,0.0,0.005028956974136356
639,"Insuficiencia cardiaca sistólica (congestiva), crónica",0.0074498567335243545,0.0,0.00014546143135440315
640,"Insuficiencia cardiaca sistólica (congestiva), aguda sobre crónica",0.0040114613180515755,0.0,0.0006134401444790103
641,"Insuficiencia cardiaca diastólica (congestiva), no especificada",0.028653295128939826,2.628742672379801e-06,0.002158901238554221
642,"Insuficiencia cardiaca, no especificada",0.25902578796561604,0.005603192364293873,0.06765355879070684
643,"Rotura de cuerdas tendinosas, no clasificada bajo otro concepto",0.005157593123209169,0.0,0.0008754025260904518
644,Cardiomegalia,0.012034383954154727,0.0,0.0009741711527507832
645,Otras enfermedades mal definidas cardiacas,0.06418338108882521,0.0011247367004477754,0.007429154062288573
646,Hemorragia subaracnoidea no traumática de arteria cerebral media izquierda,0.0074498567335243545,0.0,0.0007207258176475737
647,"Hemorragia subaracnoidea no traumática, no especificada",0.009169054441260744,0.0,0.001469801555446498
648,"Hemorragia intracerebral no traumática, intraventricular",0.0040114613180515755,0.0,0.0006048017353983529
649,"Hemorragia intracerebral no traumática, no especificada",0.013753581661891116,6.571856680949502e-07,0.0011361163504941128
650,"Hemorragia subdural no traumática, no especificada",0.006303724928366762,0.0,0.0005740390841546974
651,Hemorragia subdural crónica no traumática,0.003438395415472779,0.0,0.0003646624436804039
652,Infarto cerebral debido a embolia de arteria carótida no especificada,0.01776504297994269,0.0,0.0015596720008677109
653,Infarto cerebral debido a trombosis de arteria cerebral no especificada,0.005157593123209169,0.0,0.001695837175715953
654,Infarto cerebral debido a trombosis de arteria cerebral media derecha,0.0074498567335243545,0.0,0.001398996088608607
655,Infarto cerebral debido a embolia de arteria cerebral no especificada,0.010315186246418338,0.0,0.0017984062859318353
656,Infarto cerebral debido a embolia de arteria cerebral media izquierda,0.0057306590257879654,0.0,0.0005207732078585586
657,Infarto cerebral debido a oclusión o estenosis no especificada de arteria cerebral no especificada,0.026934097421203437,1.6429641702373755e-07,0.005948604231424353
658,Infarto cerebral debido a oclusión o estenosis no especificada de arteria cerebral posterior izquierda,0.0040114613180515755,0.0,0.0005717519486510412
659,Infarto cerebral debido a oclusión o estenosis no especificada de otra arteria cerebral,0.014326647564469913,0.0,0.0020399430330460804
660,"Infarto cerebral, no especificado",0.028653295128939826,2.3001498383323257e-06,0.004995272927943534
661,"Oclusión y estenosis de arteria carótida, no especificada",0.013753581661891116,1.9167915319436048e-06,0.0005105086105775452
662,"Aneurisma cerebral, no roto",0.022349570200573064,1.3143713361899004e-06,0.0021840613917242712
663,Aterosclerosis cerebral,0.045845272206303724,5.126048211140611e-06,0.008328429380643395
664,Insuficiencia cerebrovascular aguda,0.034383954154727794,1.734422509047256e-05,0.003281660444768576
665,Otra enfermedad cerebrovascular,0.0166189111747851,0.0,0.0015529307568295393
666,Disartria tras hemorragia intracerebral no traumática,0.010888252148997133,0.0,0.0014184158485330532
667,Disartria tras infarto cerebral,0.014326647564469913,0.0,0.0019377874677720419
668,Hemiplejia y hemiparesia tras infarto cerebral con afectación de lado derecho dominante,0.023495702005730656,1.8620260596023585e-06,0.0011277017673144729
669,Hemiplejia y hemiparesia tras infarto cerebral con afectación de lado no especificado,0.010888252148997133,0.0,0.0014184158485330532
670,Otras secuelas de infarto cerebral,0.020630372492836675,6.571856680949502e-06,0.0018324697799705458
671,Otras secuelas de enfermedad cerebrovascular,0.006876790830945558,0.0,0.0007015122282744826
672,Disartria tras enfermedad cerebrovascular no especificada,0.029799426934097418,9.388366687070716e-07,0.004301428571772312
673,Hemiplejia y hemiparesia tras enfermedad cerebrovascular no especificada con afectación de lado derecho dominante,0.01833810888252149,0.0,0.001933316290841055
674,Hemiplejia y hemiparesia tras enfermedad cerebrovascular no especificada con afectación de lado derecho no dominante,0.02464183381088825,1.095309446824917e-06,0.0036985517276180986
675,Hemiplejia y hemiparesia tras enfermedad cerebrovascular no especificada con afectación de lado no especificado,0.0017191977077363895,0.0,0.0008089417561973452
676,Otras secuelas tras enfermedad cerebrovascular no especificada,0.004584527220630372,0.0,0.0004512380286012995
677,Aterosclerosis de aorta,0.015472779369627506,0.0,0.0010701121710328767
678,"Aterosclerosis no especificada de arterias nativas de las extremidades, extremidad no especificada",0.02750716332378223,1.7524951149198672e-06,0.002879094627467951
679,"Aterosclerosis de arterias nativas de extremidades con claudicación intermitente, extremidad no especificada",0.025787965616045842,1.3143713361899002e-06,0.0019619504038189723
680,"Aterosclerosis de arterias nativas de extremidades con dolor en reposo, extremidad no especificada",0.0028653295128939827,0.0,0.00012933850557635238
681,Aterosclerosis de arterias nativas de pierna izquierda con ulceración de localización no especificada,0.009169054441260744,0.0,0.0009759122771520265
682,Aterosclerosis de arterias nativas de otras extremidades con ulceración,0.016045845272206302,1.3143713361899004e-06,0.0017838376269463472
683,"Aterosclerosis de arterias nativas de extremidades con gangrena, extremidad no especificada",0.003438395415472779,0.0,0.0005711944274845175
684,Disección de aorta torácica,0.005157593123209169,0.0,0.0008895785847294332
685,"Aneurisma aórtico torácico, sin rotura",0.020057306590257878,0.0,0.0020973910260647893
686,"Aneurisma aórtico abdominal, roto",0.005157593123209169,0.0,0.0007161735877081875
687,"Aneurisma aórtico abdominal, sin rotura",0.023495702005730656,1.6429641702373755e-07,0.003915670822218969
688,Aneurisma de arteria de extremidad inferior,0.0040114613180515755,0.0,0.0010668590216120176
689,"Enfermedad vascular periférica, no especificada",0.040687679083094556,1.916791531943605e-05,0.003959180262778986
690,Embolia y trombosis de aorta torácica,0.005157593123209169,0.0,0.0008895785847294332
691,Embolia y trombosis de arterias de los miembros inferiores,0.016045845272206302,0.0,0.0023356624330113335
692,"Arteritis, no especificada",0.006303724928366762,0.0,0.0008705220451202544
693,"Trastorno de arterias y arteriolas, no especificado",0.012607449856733524,0.0,0.001560134372390436
694,"Otros trastornos de arterias, arteriolas y capilares en enfermedades clasificadas bajo otro concepto",0.0074498567335243545,0.0,0.00014546143135440315
695,Flebitis y tromboflebitis de vasos superficiales de extremidad inferior no especificada,0.002292263610315186,0.0,0.0008098447028970653
696,Flebitis y tromboflebitis de vasos profundos no especificados de extremidad inferior no especificada,0.004584527220630372,0.0,0.0006767690752230513
697,Flebitis y tromboflebitis de otras localizaciones,0.016045845272206302,4.381237787299668e-07,0.002439897853424853
